event_id,actual_label,detected,predicted_attack_type,correct_attack_type,detection_confidence,attack_confidence,trust_score,trust_decision
evt-000001555,unauthorized_access,0,,0,0.5257712283144963,0.0,0.0,missed_detection
evt-000001573,ddos,1,ddos,1,0.9406753581455891,0.5299142074931723,0.7353,human_review
evt-000001577,unauthorized_access,0,,0,0.7231369417619874,0.0,0.0,missed_detection
evt-000001583,unauthorized_access,1,unauthorized_access,1,0.886844113472459,0.8888030146143798,0.8878,auto_response
evt-000001587,mqtt_flood,1,mqtt_flood,1,0.9765650316723838,0.4987087869136326,0.7376,human_review
evt-000001593,mqtt_flood,1,mqtt_flood,1,0.9868267165363293,0.44013157112820883,0.7135,human_review
evt-000001598,credential_theft,1,credential_theft,1,0.5973959946262454,0.8829633699185507,0.7402,human_review
evt-000001604,credential_theft,1,credential_theft,1,0.8713033802073896,0.819239092365079,0.8453,human_review
evt-000001608,ddos,1,ddos,1,0.9885547212498064,0.5155553397276598,0.7521,human_review
evt-000001610,ddos,1,ddos,1,0.9140857791253407,0.43440231953323943,0.6742,human_review
evt-000001614,ddos,1,ddos,1,0.9880528124137296,0.4713038270145173,0.7297,human_review
evt-000001616,malware,1,malware,1,0.5193029063754088,0.9786811002178649,0.749,human_review
evt-000001638,data_tampering,1,data_tampering,1,0.760082005188139,0.9966666666666667,0.8784,auto_response
evt-000001650,ddos,1,ddos,1,0.9180358771264561,0.4520010822227784,0.685,human_review
evt-000001655,credential_theft,1,credential_theft,1,0.5300211874101167,0.8762438899512811,0.7031,human_review
evt-000001658,ddos,1,ddos,1,0.9754356260977884,0.4604898528287533,0.718,human_review
evt-000001662,mqtt_flood,1,mqtt_flood,1,0.9876839951141243,0.46801087769815797,0.7278,human_review
evt-000001671,unauthorized_access,1,unauthorized_access,1,0.5267478873362704,0.8931953157493467,0.71,human_review
evt-000001673,mqtt_flood,1,mqtt_flood,1,0.9242460273356822,0.5226190410034206,0.7234,human_review
evt-000001674,ddos,1,ddos,1,0.9697773035759714,0.5044676639166582,0.7371,human_review
evt-000001679,malware,1,malware,1,0.8316156113055249,1.0,0.9158,auto_response
evt-000001682,credential_theft,1,credential_theft,1,0.8470755787123627,0.8716929368319929,0.8594,auto_response
evt-000001683,data_tampering,1,data_tampering,1,0.5466137460376751,0.9941666666666669,0.7704,human_review
evt-000001684,ddos,1,ddos,1,0.9219498013717093,0.44721630382154054,0.6846,human_review
evt-000001688,unauthorized_access,1,unauthorized_access,1,0.535516359013021,0.954998909370894,0.7453,human_review
evt-000001696,ddos,1,ddos,1,0.971482273330214,0.4637865104968255,0.7176,human_review
evt-000001698,malware,1,malware,1,0.7328645723485979,0.9966666666666667,0.8648,auto_response
evt-000001702,unauthorized_access,1,unauthorized_access,1,0.5006392724374641,0.9467336379909889,0.7237,human_review
evt-000001714,replay_attack,1,replay_attack,1,0.8809018858623826,0.5282632214363698,0.7046,human_review
evt-000001720,data_tampering,1,data_tampering,1,0.7710601896175124,0.9983333333333333,0.8847,auto_response
evt-000001725,jamming,1,jamming,1,0.945063274443812,0.9789614988402237,0.962,auto_response
evt-000001734,ddos,1,ddos,1,0.9882436580550166,0.4821489944398658,0.7352,human_review
evt-000001740,data_tampering,1,data_tampering,1,0.7435188867513375,1.0,0.8718,auto_response
evt-000001743,ddos,1,ddos,1,0.9849606689292516,0.4496649373892133,0.7173,human_review
evt-000001763,ddos,1,ddos,1,0.9795820222938321,0.5086449579413355,0.7441,human_review
evt-000001767,unauthorized_access,0,,0,0.5016763439931713,0.0,0.0,missed_detection
evt-000001769,mqtt_flood,1,mqtt_flood,1,0.9478720489519458,0.5763298119180448,0.7621,human_review
evt-000001772,data_tampering,1,data_tampering,1,0.7484769693392579,0.9994444444444444,0.874,auto_response
evt-000001774,unauthorized_access,1,unauthorized_access,1,0.876379402755896,0.843898820952838,0.8601,auto_response
evt-000001776,data_tampering,1,data_tampering,1,0.5495972869402749,1.0,0.7748,human_review
evt-000001785,credential_theft,1,credential_theft,1,0.802540062349593,0.6267345151080916,0.7146,human_review
evt-000001786,malware,1,malware,1,0.7654205558837011,0.9911666666666668,0.8783,auto_response
evt-000001800,data_tampering,1,data_tampering,1,0.7473203093967838,0.9975,0.8724,auto_response
evt-000001806,malware,1,malware,1,0.5685679473312131,0.9894444444444442,0.779,human_review
evt-000001807,mqtt_flood,1,mqtt_flood,1,0.9885176614576912,0.4393578324999865,0.7139,human_review
evt-000001813,ddos,1,ddos,1,0.987342620589273,0.48601683271906393,0.7367,human_review
evt-000001817,mqtt_flood,1,mqtt_flood,1,0.9879840008181753,0.44186845859075313,0.7149,human_review
evt-000001823,credential_theft,0,,0,0.5001214375855152,0.0,0.0,missed_detection
evt-000001824,botnet_c2,1,botnet_c2,1,0.9779163103170034,0.6119484194296618,0.7949,human_review
evt-000001827,data_tampering,1,data_tampering,1,0.7420040620997471,1.0,0.871,auto_response
evt-000001828,ddos,1,ddos,1,0.9311565345893374,0.40499716027017313,0.6681,human_review
evt-000001832,mqtt_flood,1,mqtt_flood,1,0.9136554957966573,0.47178050918582604,0.6927,human_review
evt-000001841,unauthorized_access,1,unauthorized_access,1,0.5492541354414552,0.9170838753859414,0.7332,human_review
evt-000001854,replay_attack,1,replay_attack,1,0.8619190404323243,0.8442304142612957,0.8531,auto_response
evt-000001858,mqtt_flood,1,mqtt_flood,1,0.984846448414223,0.4452138842634052,0.715,human_review
evt-000001868,ddos,1,ddos,1,0.9883431423417242,0.45296092438626556,0.7207,human_review
evt-000001887,malware,1,malware,1,0.7529690158706118,0.9848055555555555,0.8689,auto_response
evt-000001890,malware,1,malware,1,0.8097404832418675,0.992173525377229,0.901,auto_response
evt-000001898,malware,1,malware,1,0.826975783029773,1.0,0.9135,auto_response
evt-000001918,mqtt_flood,1,mqtt_flood,1,0.9789668580606674,0.4430641724985485,0.711,human_review
evt-000001920,replay_attack,1,replay_attack,1,0.5430503565613372,0.48589570765626205,0.5145,escalate
evt-000001929,credential_theft,1,credential_theft,1,0.7729781828080807,0.8791468216452554,0.8261,human_review
evt-000001930,mqtt_flood,1,mqtt_flood,1,0.9443402828660772,0.49604228228692865,0.7202,human_review
evt-000001931,mqtt_flood,1,mqtt_flood,1,0.9845007898920431,0.42886894001189785,0.7067,human_review
evt-000001941,data_tampering,1,data_tampering,1,0.7468617243701017,1.0,0.8734,auto_response
evt-000001946,ddos,1,ddos,1,0.9774535464611068,0.43960684513799625,0.7085,human_review
evt-000001948,mqtt_flood,1,mqtt_flood,1,0.9793895352986796,0.42008947690691034,0.6997,human_review
evt-000001951,mqtt_flood,1,mqtt_flood,1,0.919623566786828,0.5077043385419817,0.7137,human_review
evt-000001954,jamming,1,jamming,1,0.9697289740094811,0.9810969943335799,0.9754,auto_response
evt-000001956,malware,1,malware,1,0.8042801176001103,1.0,0.9021,auto_response
evt-000001959,ddos,1,ddos,1,0.9881158945325959,0.46269746423293784,0.7254,human_review
evt-000001961,mqtt_flood,1,mqtt_flood,1,0.9883169083529332,0.4700443326214789,0.7292,human_review
evt-000001965,unauthorized_access,1,unauthorized_access,1,0.5142271186464226,0.9276931510731299,0.721,human_review
evt-000001969,ddos,1,ddos,1,0.9390128998789126,0.44085353804373323,0.6899,human_review
evt-000001975,data_tampering,1,data_tampering,1,0.5636852656140353,0.9934535480859009,0.7786,human_review
evt-000001983,mqtt_flood,1,mqtt_flood,1,0.9766830732517259,0.46947083770052983,0.7231,human_review
evt-000001988,unauthorized_access,1,unauthorized_access,1,0.5170237375391419,0.9159282138600779,0.7165,human_review
evt-000001995,credential_theft,0,,0,0.7585332805555758,0.0,0.0,missed_detection
evt-000002004,unauthorized_access,1,unauthorized_access,1,0.5113507489985009,0.9480872970923322,0.7297,human_review
evt-000002015,credential_theft,1,credential_theft,1,0.6874884373668343,0.8609520396237789,0.7742,human_review
evt-000002023,ddos,1,ddos,1,0.9077225480581836,0.4592497258385287,0.6835,human_review
evt-000002028,mqtt_flood,1,mqtt_flood,1,0.9884212275904751,0.44441119281906366,0.7164,human_review
evt-000002033,mqtt_flood,1,mqtt_flood,1,0.9819171313503497,0.43733496161275864,0.7096,human_review
evt-000002034,ddos,1,ddos,1,0.9796401870788762,0.4269378967009331,0.7033,human_review
evt-000002039,data_tampering,1,data_tampering,1,0.7460681937850722,0.9986842105263158,0.8724,auto_response
evt-000002040,credential_theft,1,replay_attack,0,0.5141359681088041,0.5538889581410098,0.534,escalate
evt-000002046,ddos,1,ddos,1,0.9884211265140589,0.43924115410089287,0.7138,human_review
evt-000002053,mqtt_flood,1,mqtt_flood,1,0.987982912003919,0.45488480459386477,0.7214,human_review
evt-000002056,data_tampering,1,data_tampering,1,0.7455424879751495,0.9922222222222223,0.8689,auto_response
evt-000002066,malware,1,malware,1,0.7973118371068566,1.0,0.8987,auto_response
evt-000002068,credential_theft,1,credential_theft,1,0.5303809039981501,0.8369626386858918,0.6837,human_review
evt-000002076,unauthorized_access,1,unauthorized_access,1,0.54208449557118,0.8923616471954694,0.7172,human_review
evt-000002086,botnet_c2,1,botnet_c2,1,0.9882600658987102,0.5623787768544837,0.7753,human_review
evt-000002090,credential_theft,0,,0,0.7882926430449821,0.0,0.0,missed_detection
evt-000002094,replay_attack,1,replay_attack,1,0.8371887654764335,0.8524532409770561,0.8448,human_review
evt-000002096,data_tampering,1,data_tampering,1,0.7791021892578216,0.9916666666666667,0.8854,auto_response
evt-000002117,ddos,1,ddos,1,0.9892130608155973,0.49671502542693974,0.743,human_review
evt-000002122,ddos,1,ddos,1,0.9882981544402412,0.46978960828461547,0.729,human_review
evt-000002128,mqtt_flood,1,mqtt_flood,1,0.838090201175962,0.484696178380387,0.6614,human_review
evt-000002137,mqtt_flood,1,mqtt_flood,1,0.9879175732055178,0.4272370887008135,0.7076,human_review
evt-000002141,ddos,1,ddos,1,0.98908983540498,0.5092525942324909,0.7492,human_review
evt-000002143,ddos,1,ddos,1,0.9837273811132161,0.4073351793949517,0.6955,human_review
evt-000002147,mqtt_flood,1,mqtt_flood,1,0.9863408750936381,0.4075752156542457,0.697,human_review
evt-000002151,mqtt_flood,1,mqtt_flood,1,0.988124998951314,0.44348815183732543,0.7158,human_review
evt-000002159,mqtt_flood,1,mqtt_flood,1,0.9880561943074632,0.43708034986162914,0.7126,human_review
evt-000002160,ddos,1,ddos,1,0.8812939025447722,0.45697435806158276,0.6691,human_review
evt-000002161,credential_theft,1,credential_theft,1,0.7430109578783237,0.7844458869656501,0.7637,human_review
evt-000002162,mqtt_flood,1,mqtt_flood,1,0.9878954378974637,0.49626085225849903,0.7421,human_review
evt-000002163,mqtt_flood,1,mqtt_flood,1,0.9751335796382173,0.48901796652899976,0.7321,human_review
evt-000002164,data_tampering,1,data_tampering,1,0.745382264655267,1.0,0.8727,auto_response
evt-000002175,ddos,1,ddos,1,0.9795360001808188,0.4892744217980488,0.7344,human_review
evt-000002184,mqtt_flood,1,mqtt_flood,1,0.9793516936608835,0.42000858388504025,0.6997,human_review
evt-000002188,mqtt_flood,1,mqtt_flood,1,0.9882426354587419,0.48653771144626634,0.7374,human_review
evt-000002191,mqtt_flood,1,mqtt_flood,1,0.9880913693662785,0.4458421387572657,0.717,human_review
evt-000002192,ddos,1,ddos,1,0.9755666839234348,0.4551956797592016,0.7154,human_review
evt-000002221,unauthorized_access,0,,0,0.5523741026172935,0.0,0.0,missed_detection
evt-000002227,malware,1,malware,1,0.9316549810732332,0.9816984126984124,0.9567,auto_response
evt-000002231,malware,1,malware,1,0.8131003104460736,0.9942857142857142,0.9037,auto_response
evt-000002243,malware,1,malware,1,0.8121304911070791,0.9988888888888889,0.9055,auto_response
evt-000002251,ddos,1,ddos,1,0.9882837714910708,0.47190245016445703,0.7301,human_review
evt-000002254,mqtt_flood,1,mqtt_flood,1,0.9768472643378376,0.5061189423158431,0.7415,human_review
evt-000002258,credential_theft,1,credential_theft,1,0.5185373700625966,0.8342952793677931,0.6764,human_review
evt-000002263,data_tampering,1,data_tampering,1,0.7153145396774713,0.9953333333333334,0.8553,auto_response
evt-000002269,unauthorized_access,1,unauthorized_access,1,0.5984164706446178,0.9286730627781556,0.7635,human_review
evt-000002271,ddos,1,ddos,1,0.9695896081031754,0.45117782414853397,0.7104,human_review
evt-000002277,credential_theft,0,,0,0.8141222240792976,0.0,0.0,missed_detection
evt-000002279,data_tampering,1,data_tampering,1,0.5414724511816805,0.9870634920634922,0.7643,human_review
evt-000002280,botnet_c2,1,botnet_c2,1,0.9880448904728327,0.519853517884009,0.7539,human_review
evt-000002281,data_tampering,1,data_tampering,1,0.5541894508006334,0.9770841256744722,0.7656,human_review
evt-000002284,mqtt_flood,1,mqtt_flood,1,0.9744719416503284,0.4849939675692144,0.7297,human_review
evt-000002289,credential_theft,0,,0,0.9026858898927503,0.0,0.0,missed_detection
evt-000002292,credential_theft,1,credential_theft,1,0.7911012083333483,0.8748905430685786,0.833,human_review
evt-000002312,mqtt_flood,1,mqtt_flood,1,0.9490216323372387,0.49607457981773045,0.7225,human_review
evt-000002314,botnet_c2,1,botnet_c2,1,0.9770844744413058,0.5453138384782111,0.7612,human_review
evt-000002315,ddos,1,ddos,1,0.9122695479290078,0.48176902551249623,0.697,human_review
evt-000002317,mqtt_flood,1,mqtt_flood,1,0.9790668082333542,0.44356424744055545,0.7113,human_review
evt-000002326,unauthorized_access,1,unauthorized_access,1,0.526236371185578,0.9295063675710493,0.7279,human_review
evt-000002338,unauthorized_access,1,unauthorized_access,1,0.8831149839373511,0.9394096395268423,0.9113,auto_response
evt-000002348,mqtt_flood,1,mqtt_flood,1,0.9800713419216911,0.45217703756704575,0.7161,human_review
evt-000002349,mqtt_flood,1,mqtt_flood,1,0.947247490129073,0.537407467647441,0.7423,human_review
evt-000002351,data_tampering,1,data_tampering,1,0.7731443871223382,0.9977777777777779,0.8855,auto_response
evt-000002355,data_tampering,1,data_tampering,1,0.7406393322553139,0.9955469644902635,0.8681,auto_response
evt-000002359,credential_theft,1,credential_theft,1,0.7834827396921645,0.8959548387464705,0.8397,human_review
evt-000002360,mqtt_flood,1,mqtt_flood,1,0.9372328617629497,0.48940218479313047,0.7133,human_review
evt-000002363,data_tampering,1,data_tampering,1,0.7407600769266128,0.9937373737373737,0.8672,auto_response
evt-000002372,ddos,1,ddos,1,0.9886525070534188,0.45044698406246986,0.7195,human_review
evt-000002383,botnet_c2,1,botnet_c2,1,0.973634953371525,0.5400412733131391,0.7568,human_review
evt-000002385,jamming,1,jamming,1,0.7854551305544042,0.9917195767195769,0.8886,auto_response
evt-000002387,malware,1,malware,1,0.5509842644542945,0.9977777777777778,0.7744,human_review
evt-000002388,unauthorized_access,1,unauthorized_access,1,0.5763586500456894,0.9149801453462192,0.7457,human_review
evt-000002396,ddos,1,ddos,1,0.9882506771564158,0.4741680563278649,0.7312,human_review
evt-000002399,data_tampering,1,data_tampering,1,0.75440866170097,1.0,0.8772,auto_response
evt-000002402,mqtt_flood,1,mqtt_flood,1,0.9187015651632952,0.43374310520191983,0.6762,human_review
evt-000002404,malware,1,malware,1,0.5215387726533127,0.9967197594501719,0.7591,human_review
evt-000002405,botnet_c2,1,botnet_c2,1,0.9794288686342404,0.5305353037472135,0.755,human_review
evt-000002414,unauthorized_access,1,unauthorized_access,1,0.5381950437344196,0.9275891301902435,0.7329,human_review
evt-000002420,unauthorized_access,0,,0,0.6412937342085546,0.0,0.0,missed_detection
evt-000002433,data_tampering,1,data_tampering,1,0.5390970137667349,0.9966666666666667,0.7679,human_review
evt-000002438,data_tampering,1,data_tampering,1,0.5728621308035851,0.9961666666666668,0.7845,human_review
evt-000002444,replay_attack,1,replay_attack,1,0.5079105410700641,0.8145870126065078,0.6612,human_review
evt-000002449,mqtt_flood,1,mqtt_flood,1,0.988137598248222,0.4150085735462763,0.7016,human_review
evt-000002450,mqtt_flood,1,mqtt_flood,1,0.9888923089793011,0.4544372770508107,0.7217,human_review
evt-000002457,replay_attack,1,replay_attack,1,0.51315525491795,0.828713251775627,0.6709,human_review
evt-000002461,mqtt_flood,1,mqtt_flood,1,0.9894171368510543,0.46349836612554457,0.7265,human_review
evt-000002465,ddos,1,ddos,1,0.9847981354354688,0.477921426268342,0.7314,human_review
evt-000002469,mqtt_flood,1,mqtt_flood,1,0.9883413463000825,0.43219586371841484,0.7103,human_review
evt-000002470,unauthorized_access,1,unauthorized_access,1,0.5321622794176722,0.9392794416418708,0.7357,human_review
evt-000002471,malware,1,malware,1,0.7767137214044779,0.9922222222222221,0.8845,auto_response
evt-000002476,data_tampering,1,data_tampering,1,0.7354866358723369,0.9980952380952381,0.8668,auto_response
evt-000002481,ddos,1,ddos,1,0.9470523491624333,0.4482403577773387,0.6976,human_review
evt-000002492,malware,0,,0,0.8239271767203262,0.0,0.0,missed_detection
evt-000002495,data_tampering,1,data_tampering,1,0.7657333109227207,0.9966666666666667,0.8812,auto_response
evt-000002496,ddos,1,ddos,1,0.9883712628129798,0.43654316808957305,0.7125,human_review
evt-000002501,ddos,1,ddos,1,0.9832253263065661,0.4652522608932378,0.7242,human_review
evt-000002516,replay_attack,1,replay_attack,1,0.777388770255273,0.8109441700465964,0.7942,human_review
evt-000002523,malware,1,malware,1,0.6042245696454894,0.9459735449735447,0.7751,human_review
evt-000002524,unauthorized_access,1,unauthorized_access,1,0.5871547225826994,0.9461926122011963,0.7667,human_review
evt-000002531,unauthorized_access,1,unauthorized_access,1,0.5394780769523525,0.9392014546031129,0.7393,human_review
evt-000002534,ddos,1,ddos,1,0.9391293490534279,0.4255235172410425,0.6823,human_review
evt-000002542,mqtt_flood,1,mqtt_flood,1,0.9878820760222556,0.4948229105917897,0.7414,human_review
evt-000002549,malware,1,malware,1,0.6760060510538969,0.9772688734030197,0.8266,human_review
evt-000002555,replay_attack,1,replay_attack,1,0.5251050765762705,0.8167261535844081,0.6709,human_review
evt-000002567,data_tampering,1,data_tampering,1,0.7753518346415456,1.0,0.8877,auto_response
evt-000002570,unauthorized_access,1,unauthorized_access,1,0.7603268986450594,0.9261576465410627,0.8432,human_review
evt-000002577,mqtt_flood,1,mqtt_flood,1,0.9187016760156844,0.4406721749880601,0.6797,human_review
evt-000002578,unauthorized_access,1,unauthorized_access,1,0.5058813575164737,0.9456164240968475,0.7257,human_review
evt-000002590,unauthorized_access,1,unauthorized_access,1,0.5854203184889128,0.9173168369568939,0.7514,human_review
evt-000002598,credential_theft,1,credential_theft,1,0.5177187195387477,0.5612901612621084,0.5395,escalate
evt-000002599,unauthorized_access,0,,0,0.5517327892379286,0.0,0.0,missed_detection
evt-000002610,unauthorized_access,0,,0,0.6429265605355241,0.0,0.0,missed_detection
evt-000002623,mqtt_flood,1,mqtt_flood,1,0.9817235633344805,0.4455070083016249,0.7136,human_review
evt-000002630,malware,1,malware,1,0.8247429288856521,0.9988888888888887,0.9118,auto_response
evt-000002634,jamming,1,jamming,1,0.7307378780873757,0.9751309523809524,0.8529,auto_response
evt-000002656,ddos,1,ddos,1,0.9884820423345845,0.5259459409718977,0.7572,human_review
evt-000002666,ddos,1,ddos,1,0.963052466161336,0.49982196947929775,0.7314,human_review
evt-000002671,ddos,1,ddos,1,0.9864235945131017,0.48757615340828747,0.737,human_review
evt-000002679,botnet_c2,1,botnet_c2,1,0.9782281410501527,0.5668029041459942,0.7725,human_review
evt-000002691,unauthorized_access,1,unauthorized_access,1,0.824203691620619,0.9268307771377056,0.8755,auto_response
evt-000002706,unauthorized_access,0,,0,0.6090806910124478,0.0,0.0,missed_detection
evt-000002711,ddos,1,ddos,1,0.9801329893299084,0.449277577519858,0.7147,human_review
evt-000002718,credential_theft,1,replay_attack,0,0.52170874467706,0.5043554612862267,0.513,escalate
evt-000002719,unauthorized_access,1,unauthorized_access,1,0.54991303307448,0.918378291045586,0.7341,human_review
evt-000002730,unauthorized_access,1,unauthorized_access,1,0.818830830712748,0.9251754488168447,0.872,auto_response
evt-000002739,credential_theft,1,credential_theft,1,0.8195239333276386,0.8318071979064059,0.8257,human_review
evt-000002740,malware,1,malware,1,0.8938174096402052,0.9983333333333333,0.9461,auto_response
evt-000002743,mqtt_flood,1,mqtt_flood,1,0.9756703728423681,0.4264732482605833,0.7011,human_review
evt-000002744,malware,1,malware,1,0.8723910770018258,0.9932777777777778,0.9328,auto_response
evt-000002746,ddos,1,ddos,1,0.9646316750187846,0.4352708779168306,0.7,human_review
evt-000002752,botnet_c2,1,botnet_c2,1,0.8869016143631402,0.5971099222136571,0.742,human_review
evt-000002763,unauthorized_access,1,unauthorized_access,1,0.5247142514290327,0.9403812883705904,0.7325,human_review
evt-000002770,malware,1,malware,1,0.5333658893760613,0.9930222505668934,0.7632,human_review
evt-000002782,data_tampering,1,data_tampering,1,0.7674522941546849,0.9819907407407406,0.8747,auto_response
evt-000002783,replay_attack,1,replay_attack,1,0.5158898525990544,0.5086942641487134,0.5123,escalate
evt-000002785,data_tampering,1,data_tampering,1,0.7118875131174406,0.9916666666666667,0.8518,auto_response
evt-000002788,unauthorized_access,1,unauthorized_access,1,0.507661898866282,0.9167456691036708,0.7122,human_review
evt-000002790,mqtt_flood,1,mqtt_flood,1,0.9220362028917215,0.42888794198395497,0.6755,human_review
